1-191-1-0general2022;Bacc. math-info orientation générale, admission 2022 et -
1-191-1-0general2023;Bacc. math-info orientation générale, admission 2023 et +
1-191-1-0data2022;Bacc. math-info orientation sciences de données, admission 2022 et -
1-191-1-0data2023;Bacc. math-info orientation sciences de données, admission 2023
1-191-1-0data2024;Bacc. math-info orientation sciences de données, admission 2024 et +
