ift1119
ift1135;https://www-ens.iro.umontreal.ca/~dift1135/
ift1142;https://www.iro.umontreal.ca/~pilona/alain_pilon/a09_h10/normal/plans/plan_ift1142.pdf
ift1144;https://www.iro.umontreal.ca/~pilona/alain_pilon/a09_h10/normal/plans/plan_ift1144.pdf;https://www-ens.iro.umontreal.ca/~dift1144/A09/;https://www-ens.iro.umontreal.ca/~dift1144/A13/index.html
ift1147;https://www.iro.umontreal.ca/~dift1147/
ift1148
ift1152
ift1155;https://www.iro.umontreal.ca/~dift1155/cours/ift1155/sessions/H22/index.html;https://www.iro.umontreal.ca/~dift1155/cours/ift1155/sessions/H18/DESIIFT1155H18.pdf;https://www.iro.umontreal.ca/~dift1155/cours/ift1155/sessions/H15/DESIIFT1155H15.html
ift1166;https://www.iro.umontreal.ca/~pift1166/cours/ift1166/sessions/H05/DESIIFT1166H05.pdf;https://www.iro.umontreal.ca/~feeley/cours/ift1166/;https://www.iro.umontreal.ca/~lokbani/cours/ift1166/sessions/H00/index.html;https://www.iro.umontreal.ca/~pift1166/cours/ift1166/communs/Examens/examens.html
ift1169;https://www.iro.umontreal.ca/~dift1169/cours/ift1169/communs/Cours/notes_de_cours.html;https://www.iro.umontreal.ca/~dift1169/cours/ift1169/sessions/H10/DESIIFT1169H10.pdf
ift1170;https://www.iro.umontreal.ca/~dift1170/;https://www.iro.umontreal.ca/~dift1170/A06/
ift1175;http://igt.net/~ngrenon/UdeM/cours/IFT1175/Ift1175.pdf
ift1176;https://www-labs.iro.umontreal.ca/~lokbani/A01/description.html;https://www-labs.iro.umontreal.ca/~lokbani/ift1176/DESIFT1176A02.pdf;http://igt.net/~ngrenon/UdeM/cours/IFT1176/
ift1179;https://www-ens.iro.umontreal.ca/~dift1179/index.html
ift1810;https://www.iro.umontreal.ca/~dift1810/;https://www.iro.umontreal.ca/~pift1810/
ift1941
ift2200
ift2720;https://www-ens.iro.umontreal.ca/~dift2720/;https://www-ens.iro.umontreal.ca/~dift2720/planCours.pdf
ift2740;https://www.iro.umontreal.ca/~dift2740/notesdecours.html
ift2810;https://www.iro.umontreal.ca/~hamelsyl/PlanDeCoursIFT2810.pdf;https://www.iro.umontreal.ca/~hamelsyl/IFT2810-A07.pdf
